InitialSeparationM,OvertakingSpeedMPS,OncomingSpeedMPS,VehicleBeingOvertakenSpeedMPS,WindSpeedMPS,FrictionCoefficient,RoadCondition,Success
156.9,33.2,24.5,15.2,9.7,0.71,Wet,True
89.0,29.6,8.7,23.9,1.9,0.66,Dry,True
173.7,40.2,22.8,17.6,2.5,0.58,Dry,True
135.8,38.0,5.8,23.3,5.2,0.55,Dry,True
164.7,32.7,27.7,16.8,4.7,0.93,Wet,True
93.1,34.2,15.5,17.4,3.2,0.77,Dry,True
89.9,34.2,13.5,20.9,7.9,0.63,Dry,True
117.9,42.3,28.6,18.6,6.2,0.68,Wet,True
56.3,31.1,9.9,24.1,7.2,0.71,Dry,True
146.5,29.5,6.2,24.8,4.7,0.73,Wet,True
74.5,33.2,1.4,24.6,6.9,0.94,Wet,True
158.7,40.9,9.4,21.6,1.8,0.68,Dry,True
189.9,39.9,12.8,15.4,7.0,0.95,Dry,False
180.6,32.6,1.6,24.8,0.4,0.96,Dry,True
147.4,35.3,12.9,23.3,6.3,0.89,Wet,False
115.2,27.8,10.5,21.8,9.0,0.54,Dry,True
140.8,29.8,0.3,20.8,8.1,0.65,Wet,True
191.8,39.0,7.7,15.4,7.4,0.72,Wet,True
175.1,42.3,11.8,18.8,1.9,0.57,Wet,True
100.5,41.8,19.5,24.2,1.0,0.80,Dry,True
176.0,37.2,15.1,22.0,6.0,0.59,Wet,True
182.4,33.2,11.3,19.1,5.6,0.63,Dry,True
102.3,28.8,20.3,19.6,7.2,0.84,Wet,True
136.8,39.0,24.5,16.9,9.3,0.70,Wet,True
131.7,31.5,6.1,23.4,4.4,0.91,Wet,True
95.6,25.9,14.2,16.4,9.3,0.53,Dry,True
109.3,29.0,18.9,16.9,8.6,0.58,Wet,True
148.4,45.0,29.4,19.0,6.5,0.52,Wet,True
90.0,42.4,19.7,18.1,1.1,0.98,Wet,True
134.5,28.8,17.5,15.4,3.2,0.80,Dry,True
66.6,39.2,21.6,23.2,3.9,0.90,Wet,True
147.8,30.4,4.9,20.0,5.9,0.97,Wet,True
128.5,28.1,22.3,16.1,4.6,0.78,Dry,False
93.5,38.2,15.1,23.2,3.4,0.75,Dry,True
109.8,33.6,10.8,19.6,2.3,0.56,Dry,True
174.7,33.0,5.9,23.2,1.2,0.92,Wet,True
77.6,41.4,24.3,24.9,6.7,0.73,Wet,False
153.9,43.4,25.8,15.1,8.1,0.74,Wet,True
120.3,31.5,6.1,22.0,3.6,0.54,Wet,True
61.3,33.2,14.5,21.8,1.0,0.99,Dry,False
69.2,44.9,24.6,20.6,1.7,0.67,Dry,False
90.4,37.5,18.5,20.8,7.1,0.52,Wet,True
168.7,44.7,16.6,22.6,5.5,0.50,Dry,True
162.0,37.6,20.5,16.3,3.1,0.74,Wet,True
62.1,34.8,11.8,15.7,2.0,0.68,Wet,True
130.1,38.8,12.4,22.1,9.7,0.67,Wet,True
79.8,38.5,29.2,16.9,1.4,0.99,Dry,False
79.4,28.1,13.4,19.0,9.6,0.64,Wet,False
167.8,25.7,11.1,19.3,3.1,0.75,Dry,True
112.1,32.4,26.8,20.9,3.8,0.60,Dry,False
100.6,31.0,1.8,24.9,8.1,0.55,Wet,True
149.7,30.1,21.8,22.0,9.6,0.85,Wet,False
125.8,31.0,20.0,21.5,0.6,0.56,Wet,True
68.1,26.7,5.1,23.0,3.6,0.73,Wet,True
140.5,42.9,15.0,22.0,7.0,0.70,Wet,True
194.9,41.4,5.4,19.1,6.5,0.90,Wet,True
104.9,41.3,20.4,16.5,1.3,0.72,Wet,True
169.5,25.1,23.0,15.6,8.6,0.57,Dry,False
158.9,35.5,5.3,24.1,1.2,0.69,Dry,True
128.2,44.5,16.3,22.9,6.9,0.90,Dry,True
63.9,26.8,4.0,16.6,9.1,0.69,Wet,False
116.0,31.4,14.2,19.8,5.4,0.72,Dry,True
138.5,40.9,24.9,16.6,4.4,0.99,Wet,True
61.0,45.0,27.5,17.7,5.7,0.54,Dry,False
105.7,32.2,11.8,21.7,2.5,0.58,Dry,True
185.7,31.9,10.9,23.6,5.9,0.51,Wet,False
184.7,34.8,25.2,18.8,8.6,0.69,Dry,False
152.6,42.6,21.3,22.4,9.5,0.59,Dry,False
127.3,26.9,25.1,18.4,6.1,0.77,Wet,True
123.8,34.2,18.3,15.5,9.5,0.91,Dry,True
79.3,34.7,28.7,24.8,3.7,0.92,Wet,True
186.1,26.1,11.0,23.2,9.3,0.55,Dry,False
116.6,41.7,2.3,23.6,1.5,0.56,Wet,True
126.9,26.7,13.2,15.9,9.3,0.74,Wet,True
131.0,31.3,24.6,15.8,8.5,0.93,Wet,True
136.4,29.2,17.1,21.7,9.2,0.93,Wet,False
198.9,31.6,18.1,17.8,5.4,0.52,Wet,True
122.5,41.0,25.5,21.1,6.5,0.57,Dry,False
102.9,36.6,5.7,23.2,1.1,0.67,Dry,True
67.4,26.0,0.7,21.4,2.4,0.65,Dry,True
194.6,27.0,17.4,17.1,4.2,0.64,Dry,True
156.6,26.3,2.5,21.5,7.7,0.80,Dry,False
145.4,37.2,19.5,23.1,8.3,0.70,Dry,True
190.3,41.1,16.9,22.5,7.6,0.93,Wet,True
85.1,31.4,0.7,19.8,4.5,0.79,Dry,True
191.3,37.0,21.8,15.6,4.7,0.83,Wet,True
139.7,30.7,9.3,22.9,0.8,0.95,Wet,True
182.3,36.2,13.2,20.7,6.8,0.59,Wet,True
112.9,29.3,0.8,16.6,3.8,0.52,Wet,True
177.5,33.2,0.9,23.2,7.2,0.68,Wet,True
175.2,44.8,16.7,19.7,7.1,0.94,Dry,False
114.7,41.0,6.7,20.3,2.1,0.92,Wet,True
62.2,33.7,16.2,16.6,4.5,0.57,Wet,False
115.2,35.0,12.2,17.6,9.0,0.89,Dry,True
186.6,31.0,5.5,18.5,2.2,0.71,Dry,True
151.3,32.9,9.1,22.2,10.0,0.88,Dry,True
102.9,25.8,6.9,20.9,2.1,0.92,Dry,False
83.2,27.9,2.1,21.2,8.1,0.51,Wet,True
98.9,38.6,12.0,17.9,2.7,0.67,Dry,True
192.0,35.1,16.5,24.9,4.3,0.52,Wet,True
110.1,44.1,23.4,15.8,0.8,0.79,Wet,True
184.3,44.6,18.8,20.1,1.3,0.56,Dry,True
156.0,31.5,18.0,20.2,6.9,0.59,Dry,True
56.6,38.7,18.1,20.1,8.8,0.57,Wet,True
53.8,38.6,20.1,20.3,6.7,0.61,Wet,False
141.6,29.6,25.2,21.5,1.8,0.78,Dry,False
196.7,31.2,22.9,21.7,5.0,0.77,Dry,False
100.2,35.3,29.9,19.3,6.4,0.72,Dry,False
142.9,33.0,10.4,24.2,1.9,0.90,Dry,True
130.1,37.0,17.9,19.6,9.4,0.61,Wet,True
62.9,28.4,18.9,18.5,9.4,0.57,Dry,True
138.2,31.9,25.1,21.3,9.7,0.73,Dry,False
133.1,44.9,15.4,24.3,0.3,0.82,Dry,True
151.0,27.5,23.0,20.2,7.6,0.57,Wet,True
195.0,42.0,20.1,16.8,4.5,0.99,Dry,False
98.7,27.2,1.7,16.4,6.0,0.67,Wet,True
169.5,33.0,15.2,21.5,3.7,0.92,Wet,True
179.3,29.2,3.6,18.6,0.6,0.91,Wet,True
67.6,41.7,13.0,16.6,8.8,0.79,Dry,True
90.2,33.7,12.2,16.5,4.5,0.54,Wet,True
127.2,34.4,3.5,19.4,7.3,0.70,Dry,True
191.9,25.5,27.3,17.5,2.0,0.75,Dry,False
85.9,39.2,11.5,23.3,1.6,0.95,Wet,True
70.4,27.5,10.0,22.2,5.3,0.66,Dry,True
186.4,44.1,17.4,22.5,5.3,0.52,Dry,True
155.7,37.8,15.4,19.7,3.0,0.96,Wet,True
112.1,41.3,15.2,22.4,7.1,0.83,Wet,True
186.8,42.3,2.1,23.0,9.0,0.72,Dry,True
113.2,39.7,6.4,24.7,9.4,0.79,Dry,True
194.4,33.7,29.0,16.0,2.2,0.88,Wet,True
80.8,27.5,18.2,16.6,3.4,0.69,Wet,False
132.7,26.8,13.2,16.7,5.8,0.90,Dry,True
82.5,33.9,28.9,23.4,9.4,0.81,Dry,False
105.7,39.0,0.9,20.1,2.0,0.79,Wet,True
172.4,39.2,11.8,16.5,1.7,0.77,Wet,True
109.2,41.4,14.0,23.2,2.9,0.89,Wet,True
190.8,32.3,18.0,23.5,6.9,0.89,Dry,True
56.1,38.4,1.0,18.4,3.3,0.82,Wet,True
161.9,42.5,4.6,19.3,7.9,0.74,Dry,True
177.0,34.5,10.3,17.0,1.3,0.74,Wet,True
77.3,31.6,8.4,23.5,0.8,0.59,Dry,False
80.8,37.1,6.7,17.0,0.3,0.84,Wet,False
171.3,38.7,6.9,22.2,8.9,0.87,Wet,True
82.6,43.9,11.3,17.6,7.0,0.79,Wet,False
59.6,38.2,6.4,22.9,7.1,0.85,Dry,True
73.8,42.0,25.5,25.0,8.1,0.80,Dry,False
79.0,28.1,0.7,18.3,8.4,0.94,Dry,True
155.0,32.9,2.6,23.1,5.0,0.73,Wet,True
141.0,35.8,24.8,18.3,5.2,0.82,Wet,True
158.2,38.0,22.7,20.1,5.1,0.55,Dry,False
109.0,36.2,19.9,15.7,4.4,0.96,Dry,True
108.4,39.4,1.7,20.0,4.8,0.63,Dry,True
170.0,40.0,14.7,20.9,5.4,0.77,Wet,True
95.3,29.5,18.6,16.9,6.9,0.86,Wet,True
80.0,38.2,23.3,18.0,8.6,0.79,Dry,False
56.2,37.3,10.2,17.7,2.9,0.84,Dry,True
175.6,26.0,27.7,15.0,4.4,0.75,Dry,False
184.1,41.0,15.2,21.5,7.4,0.95,Wet,True
153.1,25.5,14.2,17.1,4.4,0.97,Wet,True
62.0,35.8,27.7,18.8,7.7,0.88,Dry,False
73.8,29.6,3.6,23.6,9.3,0.88,Dry,True
76.2,28.2,6.7,23.7,8.1,0.97,Dry,False
144.0,36.6,13.1,16.9,3.6,0.85,Dry,True
101.9,39.0,3.8,23.8,4.7,0.75,Wet,True
86.0,32.1,1.2,21.0,6.6,0.56,Dry,False
180.3,36.0,8.5,24.1,6.4,0.77,Wet,False
101.2,31.2,17.2,20.8,5.6,0.65,Wet,True
145.6,29.1,12.8,19.5,1.8,0.94,Wet,True
52.3,33.3,17.0,15.2,6.5,0.61,Dry,True
165.2,38.3,0.9,15.5,5.4,0.91,Wet,True
104.1,38.9,9.0,22.7,6.4,0.61,Dry,True
116.2,39.4,0.3,19.1,5.2,0.95,Dry,False
68.8,39.3,25.6,16.7,9.7,0.52,Wet,True
88.0,37.3,22.2,17.7,9.4,0.64,Wet,True
183.1,42.8,14.0,23.1,7.2,0.69,Dry,True
137.1,37.3,29.6,20.1,7.5,0.58,Wet,True
81.7,36.1,18.0,18.3,5.7,0.72,Dry,False
121.8,42.4,24.7,19.7,0.0,0.55,Dry,False
100.4,38.7,2.0,19.3,9.2,0.99,Dry,True
132.0,31.6,20.4,19.9,4.8,0.61,Dry,False
184.6,43.5,23.7,23.7,8.3,0.52,Dry,False
179.4,39.3,20.7,23.9,3.4,0.78,Dry,False
71.6,37.3,8.0,15.1,0.2,0.60,Wet,True
168.1,30.7,3.8,17.0,2.0,0.76,Dry,True
154.5,25.5,28.8,23.2,8.8,0.90,Wet,True
186.6,44.2,10.2,19.2,7.5,0.82,Wet,True
59.2,32.7,12.7,23.8,4.1,0.59,Wet,True
127.5,44.8,29.9,21.1,6.5,0.94,Dry,False
118.8,40.6,28.6,23.8,0.5,0.81,Dry,True
92.9,27.1,29.1,17.0,1.2,0.79,Dry,True
173.6,37.9,16.2,24.9,0.9,0.57,Dry,True
114.0,39.2,26.0,16.2,3.9,0.85,Wet,False
94.8,41.5,29.9,18.5,2.7,0.98,Wet,True
138.5,36.1,16.8,21.1,1.4,0.69,Wet,False
190.3,27.1,23.6,24.2,5.9,0.89,Wet,True
108.8,38.1,7.4,19.3,3.0,0.80,Wet,True
133.3,25.6,16.1,21.1,2.4,0.87,Dry,False
97.3,37.9,28.7,22.8,0.2,0.75,Dry,False
108.3,34.7,23.1,23.3,9.7,0.90,Dry,False
197.2,31.0,13.2,22.4,9.0,0.93,Wet,True
122.8,32.5,18.3,19.7,0.2,0.94,Dry,True
113.3,30.4,19.4,24.9,7.9,0.69,Wet,False
57.6,33.4,11.7,17.3,3.3,0.64,Wet,True
98.0,41.7,4.5,19.2,4.6,0.53,Wet,True
117.8,40.1,25.6,15.8,9.3,0.91,Dry,True
75.3,41.0,23.5,21.8,1.1,0.73,Wet,True
194.5,35.9,14.0,22.9,8.7,1.00,Dry,True
126.7,32.5,0.3,24.6,3.5,0.71,Wet,True
114.6,41.1,10.6,24.1,5.1,0.51,Wet,True
62.6,27.0,8.1,23.4,8.2,0.94,Wet,True
114.4,27.6,8.5,20.1,7.1,0.56,Wet,True
146.6,38.8,20.6,21.5,1.2,0.55,Dry,False
164.5,25.7,12.2,22.6,8.3,0.79,Wet,True
60.4,41.2,3.3,17.6,4.9,0.57,Dry,True
144.5,28.4,18.0,19.4,9.1,0.52,Wet,False
151.8,32.3,16.8,22.9,7.6,0.97,Wet,False
192.3,39.1,1.4,20.8,5.8,0.80,Wet,True
116.0,25.9,5.3,16.6,5.4,0.67,Wet,True
104.5,34.0,28.3,16.1,3.7,0.78,Wet,True
84.6,33.4,28.2,22.9,5.1,0.61,Wet,False
170.2,39.1,8.2,15.4,0.9,0.80,Dry,True
60.4,35.6,20.6,20.1,1.5,0.62,Wet,True
73.2,36.6,21.9,17.4,1.7,0.70,Wet,True
118.2,40.6,9.6,19.6,7.3,0.72,Wet,True
138.0,43.0,5.9,17.3,5.4,0.92,Dry,True
174.6,33.4,26.6,23.3,2.8,0.65,Wet,True
137.7,26.5,6.9,20.2,3.0,0.82,Wet,True
165.4,39.1,7.5,15.6,6.6,0.73,Wet,True
191.0,38.9,0.7,19.8,8.1,0.62,Wet,False
143.2,32.4,14.0,15.4,6.8,0.94,Dry,True
153.9,31.4,23.4,15.5,9.8,0.51,Dry,False
189.7,28.5,10.5,24.1,6.9,0.64,Dry,False
76.6,26.7,20.6,23.9,5.3,0.52,Dry,True
98.7,42.2,15.5,22.1,4.9,0.91,Wet,True
66.7,33.5,0.8,22.2,6.9,0.70,Wet,True
103.8,28.0,16.0,21.2,3.5,0.99,Dry,True
120.4,31.9,24.4,21.7,8.1,0.87,Dry,False
112.5,26.6,5.7,16.5,4.2,0.76,Wet,True
78.4,34.7,0.5,16.4,1.1,0.53,Wet,True
150.4,29.7,28.0,20.9,5.6,0.84,Wet,True
149.2,44.1,11.8,21.6,7.9,0.97,Dry,False
139.9,41.5,1.9,22.7,3.0,0.81,Dry,True
172.1,29.9,10.3,23.1,7.6,0.51,Wet,True
134.4,43.9,14.2,18.8,8.7,0.96,Dry,True
169.0,31.5,27.1,17.2,6.6,0.98,Wet,True
138.7,27.9,18.9,18.7,9.0,0.83,Wet,True
146.1,33.8,28.0,17.3,3.2,0.57,Wet,True
155.6,42.2,3.0,20.5,2.9,0.74,Wet,False
60.8,29.6,30.0,19.8,1.3,0.81,Wet,True
88.9,25.8,23.6,18.0,3.7,0.52,Dry,False
99.6,30.4,2.5,18.9,8.8,0.73,Dry,True
159.1,37.7,10.7,23.0,3.3,0.58,Dry,True
183.6,43.8,17.3,24.4,6.0,0.86,Wet,True
191.8,36.0,16.1,16.0,9.9,0.70,Dry,True
90.6,32.3,3.1,22.5,4.2,0.83,Dry,True
143.1,42.7,3.9,22.2,8.4,0.97,Wet,True
114.5,42.8,16.1,18.5,4.8,0.71,Dry,True
92.1,36.3,10.8,17.5,4.1,0.58,Dry,True
132.1,36.5,20.0,16.2,0.7,0.78,Dry,True
105.5,34.4,7.5,17.7,9.9,0.72,Dry,False
183.4,26.1,14.3,15.6,6.2,0.58,Dry,True
109.6,43.1,12.6,24.2,7.0,0.69,Dry,True
51.2,30.3,4.1,20.6,1.3,0.58,Wet,False
121.0,39.0,22.0,20.5,5.4,0.58,Wet,True
109.7,42.7,19.6,18.3,3.8,0.50,Dry,True
127.8,28.0,2.0,18.1,1.4,0.95,Dry,False
80.8,42.2,7.7,18.8,5.4,0.60,Wet,True
127.7,40.3,6.8,23.5,7.5,0.57,Wet,True
82.9,43.0,29.9,23.5,4.6,0.86,Dry,False
102.4,38.7,26.7,15.4,8.4,0.64,Wet,True
142.7,26.4,29.3,21.8,9.5,0.96,Wet,True
148.8,36.5,4.2,21.3,3.2,0.91,Wet,False
190.2,33.0,12.3,18.5,8.0,0.63,Dry,True
75.2,29.9,6.1,16.7,3.9,0.68,Wet,True
129.1,44.0,6.4,17.3,0.2,0.60,Wet,False
70.2,43.9,20.6,23.3,5.5,0.51,Wet,False
169.2,32.5,6.2,20.2,8.5,0.73,Wet,True
132.0,30.7,7.2,18.6,1.9,0.84,Wet,True
190.5,44.9,19.2,18.9,5.9,0.99,Wet,False
194.9,37.6,17.4,21.1,0.6,0.52,Wet,True
100.2,36.2,0.5,18.9,3.2,0.76,Wet,True
112.2,25.7,6.5,17.3,5.6,0.56,Wet,True
145.6,28.5,12.9,19.4,6.8,0.52,Dry,False
151.5,43.4,6.9,22.3,5.7,0.60,Wet,True
125.1,25.7,3.6,16.3,7.9,0.55,Wet,True
85.3,43.1,7.4,23.4,6.8,0.69,Dry,True
158.0,25.4,10.8,18.4,7.3,0.99,Wet,True
185.0,27.5,4.3,19.6,6.3,0.86,Wet,True
123.8,37.7,29.9,25.0,9.5,0.96,Wet,True
167.6,39.7,23.4,23.9,6.7,0.60,Wet,False
160.5,31.6,22.9,17.7,9.6,0.80,Wet,True
81.7,38.0,21.1,17.6,3.0,0.58,Dry,False
81.1,35.6,23.7,18.0,4.9,0.90,Wet,True
97.4,37.3,27.5,23.2,7.3,0.65,Wet,True
150.9,27.8,0.8,18.8,2.5,0.70,Wet,True
116.3,38.0,11.4,17.3,7.3,0.51,Dry,False
173.4,35.1,27.0,22.2,2.7,0.78,Dry,False
86.5,25.7,2.5,17.3,5.9,0.56,Dry,True
121.1,25.1,2.3,21.2,5.4,0.93,Dry,False
115.5,28.6,10.2,15.4,5.7,0.71,Wet,True
56.1,40.7,10.2,21.9,1.3,0.86,Dry,True
116.9,29.2,17.9,18.2,3.7,0.75,Dry,True
199.9,40.5,5.7,21.0,3.5,0.75,Wet,True
150.8,37.4,24.1,20.5,6.9,0.82,Wet,True
55.4,35.1,28.6,21.5,3.1,0.92,Dry,False
192.0,31.4,11.0,21.9,2.7,0.91,Dry,True
180.6,28.1,27.2,20.1,3.2,0.79,Dry,False
113.2,32.1,5.2,15.7,1.7,0.98,Wet,True
144.1,36.9,10.1,22.0,3.2,0.54,Dry,True
138.4,31.0,27.8,23.6,2.2,0.75,Wet,True
94.8,40.2,5.4,19.4,1.8,0.98,Wet,True
163.7,26.8,21.1,17.3,5.9,0.77,Wet,True
177.5,43.2,12.2,24.4,7.0,0.65,Dry,True
158.9,37.5,25.4,19.4,4.4,0.86,Dry,False
129.4,30.3,8.8,16.8,6.0,0.55,Dry,False
52.6,31.1,27.4,24.2,2.7,0.99,Wet,False
104.3,42.9,22.0,22.2,0.1,0.87,Wet,True
51.3,43.3,9.0,16.8,3.9,0.51,Wet,True
58.2,41.6,10.2,16.5,6.7,0.86,Dry,True
161.5,31.0,8.5,23.0,5.6,0.55,Wet,False
186.3,29.4,11.1,15.3,2.2,0.64,Wet,False
181.2,44.7,7.6,22.3,0.7,0.73,Dry,True
108.9,25.2,17.6,24.8,5.0,0.85,Wet,True
50.5,34.7,10.4,21.9,9.9,0.88,Wet,True
135.8,27.1,6.0,17.0,5.0,0.97,Dry,True
119.3,25.5,26.9,18.1,2.7,0.75,Dry,False
186.4,27.8,12.5,18.8,5.3,0.59,Wet,False
87.2,34.1,26.5,15.0,1.8,0.65,Wet,True
52.2,37.7,15.8,23.1,5.2,0.65,Wet,True
161.7,41.6,0.0,16.7,0.5,0.81,Wet,True
197.3,41.6,23.7,20.3,9.3,0.65,Wet,True
93.9,30.2,19.2,20.7,3.8,0.82,Wet,True
98.8,42.5,16.8,22.3,0.8,0.91,Wet,False
179.6,43.2,10.6,21.1,0.9,0.68,Dry,True
174.2,30.3,27.0,22.0,1.5,0.71,Wet,False
108.9,29.6,21.3,17.9,0.1,0.67,Wet,True
78.3,33.3,4.1,18.3,9.4,0.58,Wet,True
128.6,30.4,12.8,20.3,2.4,0.57,Wet,True
97.1,44.4,24.9,20.2,4.5,0.86,Dry,False
121.7,41.4,11.5,24.9,2.5,0.71,Dry,True
185.4,38.7,29.6,23.2,8.4,0.97,Wet,True
58.8,44.3,19.9,19.6,9.4,0.75,Dry,False
60.2,30.0,3.9,23.6,9.9,0.55,Wet,False
199.9,36.8,28.9,21.2,9.8,0.59,Dry,False
113.5,41.5,15.3,15.1,6.8,0.82,Dry,True
192.5,27.2,22.9,21.5,3.0,0.69,Dry,False
109.6,39.7,29.3,23.7,3.3,0.88,Wet,True
132.1,38.8,6.5,21.3,8.5,0.60,Wet,True
68.2,40.7,1.6,22.0,2.5,0.75,Dry,False
129.9,25.7,13.6,17.9,4.0,0.78,Dry,True
132.5,39.1,7.8,24.6,4.9,0.91,Dry,True
90.7,42.2,21.1,22.8,3.8,0.63,Dry,False
196.1,41.1,23.6,21.9,1.8,0.59,Wet,True
158.2,30.3,0.8,22.1,5.0,0.61,Dry,True
172.2,40.5,28.2,16.6,9.9,0.63,Dry,False
111.2,25.0,28.1,20.3,8.2,0.53,Wet,True
80.2,44.0,25.1,19.5,1.9,0.83,Dry,False
171.6,27.0,16.7,23.0,8.1,0.74,Wet,True
135.6,34.9,12.6,19.6,5.8,0.58,Wet,True
128.7,44.3,16.3,15.4,2.7,0.56,Wet,True
54.8,41.6,27.1,19.6,5.4,0.68,Wet,True
175.1,30.5,9.8,18.8,4.9,0.90,Dry,True
54.7,27.8,17.7,21.0,6.8,0.92,Dry,True
143.0,27.1,13.5,20.2,7.6,0.54,Wet,True
182.3,33.5,28.1,17.7,5.0,0.85,Dry,False
165.7,34.9,16.7,20.8,2.4,0.62,Dry,True
187.4,33.3,5.5,20.5,5.0,0.92,Dry,True
97.8,35.8,28.1,19.1,3.5,0.98,Dry,False
164.9,30.4,25.7,17.7,5.3,0.59,Dry,False
94.2,40.4,19.2,15.2,9.0,0.79,Wet,True
117.5,36.5,27.9,20.2,3.0,0.97,Dry,False
125.4,37.3,24.9,24.3,1.5,0.77,Dry,False
94.2,38.9,28.0,22.4,3.2,0.79,Dry,False
92.9,25.8,28.2,24.2,8.8,0.66,Dry,False
77.4,35.4,13.7,20.5,2.6,0.90,Dry,True
148.1,38.9,24.5,17.9,1.9,0.68,Wet,True
52.2,32.4,18.1,23.6,3.5,0.71,Wet,True
141.3,29.8,9.7,22.6,8.8,0.51,Wet,True
136.9,31.9,2.3,21.1,7.7,0.88,Dry,True
65.9,31.8,8.8,18.7,5.3,0.70,Dry,True
145.1,32.1,15.4,19.3,4.5,0.82,Dry,True
161.7,34.2,21.4,21.8,8.0,0.61,Wet,True
111.4,38.6,28.8,24.7,0.5,0.53,Dry,False
103.6,26.1,25.4,24.5,6.5,0.56,Dry,False
145.8,39.4,14.3,21.6,0.3,0.63,Wet,False
112.3,39.6,13.5,22.5,3.8,0.75,Dry,True
190.9,42.7,26.3,16.6,8.3,0.99,Dry,False
113.7,28.0,10.4,24.4,8.1,0.90,Wet,True
81.2,32.1,14.1,20.5,6.9,0.71,Dry,True
104.1,37.1,27.8,17.4,1.7,0.83,Wet,True
117.4,29.0,16.2,17.8,9.7,0.90,Dry,True
89.6,43.9,1.7,23.7,2.4,0.54,Dry,True
71.9,30.0,25.1,23.3,8.4,0.94,Wet,True
106.1,44.7,11.7,15.3,8.0,0.61,Dry,True
190.3,39.7,24.2,21.3,8.2,0.65,Wet,False
73.0,32.2,19.0,20.3,1.5,0.80,Dry,True
143.9,32.4,18.0,21.8,6.6,0.79,Dry,True
152.2,30.3,2.3,23.7,4.0,0.87,Wet,False
76.4,30.2,0.3,19.8,1.0,0.71,Wet,True
109.9,40.8,28.3,21.6,1.2,0.65,Dry,False
189.1,27.0,25.5,15.7,4.3,0.80,Dry,False
182.5,34.9,20.3,15.7,3.0,0.68,Dry,False
95.9,32.9,23.9,20.0,6.9,0.84,Dry,True
57.4,44.9,6.7,15.6,7.2,0.72,Dry,True
80.6,40.3,17.2,15.7,7.0,0.62,Wet,True
154.2,36.4,23.6,23.8,6.7,0.83,Dry,False
189.7,37.7,13.3,20.7,1.5,0.93,Wet,True
187.6,32.4,26.5,20.4,6.8,0.92,Dry,False
142.0,36.7,23.4,15.2,4.4,0.88,Wet,False
161.8,38.1,17.2,24.0,6.3,0.53,Dry,True
52.7,30.5,18.3,16.3,6.9,0.66,Dry,True
167.0,44.2,19.1,18.7,5.5,0.73,Wet,True
61.2,27.0,27.9,23.5,5.4,0.86,Wet,True
135.8,34.0,3.9,20.6,0.5,0.83,Wet,False
119.6,43.2,16.6,15.7,9.8,0.84,Wet,True
54.6,28.0,8.8,22.3,0.9,0.51,Wet,True
92.9,38.1,19.7,25.0,1.6,0.60,Wet,True
99.1,40.9,6.5,15.2,8.9,0.99,Dry,True
158.3,32.9,17.5,15.2,8.5,0.97,Dry,True
114.8,30.2,26.2,24.6,6.6,0.94,Wet,True
67.3,32.1,10.8,17.5,9.8,0.50,Wet,True
92.3,30.9,11.1,18.8,5.8,0.74,Dry,True
94.5,40.2,27.9,15.2,3.6,0.97,Dry,False
90.0,25.6,2.4,22.5,8.3,0.82,Wet,True
142.8,35.1,7.9,15.9,5.4,0.88,Wet,True
162.0,37.5,22.2,21.6,6.6,0.72,Wet,True
167.0,39.8,4.5,23.0,9.4,0.80,Wet,False
187.0,42.9,15.2,24.1,1.1,0.66,Wet,True
128.5,37.4,22.0,23.9,1.3,0.62,Dry,False
160.7,27.5,2.9,20.6,5.0,0.77,Wet,True
62.4,40.7,23.5,19.1,2.3,0.64,Dry,False
148.5,37.3,5.5,24.6,4.3,0.79,Dry,True
135.3,28.4,19.9,19.3,2.4,0.82,Dry,True
108.6,43.4,29.9,20.6,7.6,0.95,Wet,True
138.4,33.5,4.6,17.7,7.0,0.85,Wet,True
75.1,38.7,1.2,23.4,6.9,0.99,Dry,True
188.2,25.7,5.4,18.4,9.1,0.54,Wet,True
171.7,42.4,21.6,18.9,9.8,0.75,Wet,True
99.1,32.1,15.2,20.2,7.0,0.91,Dry,True
79.2,31.2,18.2,20.9,1.2,0.82,Dry,True
84.6,42.6,11.8,22.7,7.7,0.70,Wet,True
184.3,29.3,26.7,20.5,7.2,0.91,Dry,False
189.2,39.6,16.0,20.7,4.4,0.87,Dry,True
83.3,27.7,18.8,24.6,3.4,0.88,Dry,False
191.2,40.6,25.3,25.0,0.2,0.68,Wet,True
189.5,27.9,0.1,23.1,4.1,0.56,Dry,False
87.9,42.6,19.8,22.5,5.1,0.52,Wet,True
69.3,29.3,28.9,24.8,4.7,0.88,Dry,False
165.9,37.1,5.8,20.5,2.3,0.95,Wet,True
171.2,26.9,2.0,17.1,6.3,0.59,Dry,False
70.3,32.8,25.7,17.9,3.8,0.55,Dry,True
140.3,41.7,24.8,15.4,9.6,0.88,Wet,True
50.0,41.2,15.6,19.4,9.4,0.72,Dry,True
60.8,36.9,14.3,18.6,6.7,0.78,Wet,True
193.5,38.8,24.4,21.3,2.8,0.53,Wet,False
110.2,36.8,20.1,23.6,3.8,0.58,Wet,False
97.0,31.5,23.1,17.6,9.2,0.75,Dry,True
98.1,36.9,20.2,18.0,7.9,0.86,Dry,False
107.7,29.6,8.1,20.9,6.3,0.73,Wet,True
165.9,41.1,19.2,15.0,1.9,0.55,Dry,True
140.7,28.0,15.2,20.5,1.0,0.79,Wet,True
175.4,41.7,9.1,24.7,3.5,0.84,Wet,True
125.2,26.3,29.8,17.3,7.3,0.56,Dry,False
